summonerId,puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
dV2kB99s_6IhDhPk5d8uwhqeRPI5J9lyAfpUtUukrVC_SMA,qKVxXFBtO_Cq2VaYEGaENihm90QqXWQCkGn_hzPALpHrWQOH6HjtCug7bRI1oKEqCLFDQSm_XzNkkA,928,I,207,175,False,False,False,False
lLYOKwOe0eHO3qFgSfb8Aq27ZTDLhcyW1nHuFTG4FJH3vgKDUBQAtSB-IA,IXrsefnI_J_WiyYfvRnEciC0VX1Z3TWuxD0-bjgjVcY-Y-g8c3MZbdwcAG0K5aak_PmikDnEdTSJtA,928,I,179,147,False,False,True,False
aJoSbDxwH-kX7MBXe1OIQH_lOhC-MrNcMLRQ5DhH4aiNm2AK2sB_HxorjA,kK-X2prTM4ETwjrw6GgHgbTyJ4S5gcP2Hi_FNzIAspS1Df1TSu_QbRHj1L3RZ7Q27OJVZsDntzbVrA,927,I,159,143,False,False,True,True
E1yksvsB0Pi11_S1W_qCPyODopgSgSiDPCwUlLIYlXvHv00,LR4962ymsxAeN32KoIElSXMMUwCub31g68kEGA0PufJSkdVO2FbmMBYkrr1zu4nD55cJlTzGNr2jSA,927,I,127,104,False,False,False,False
poacl_kPOUeoIxWmjAkzZ7luj6KOuO82E7RIxoY8asHRyjY,aPLH8lKLw61ZOpjQ6LH8VZShu4t4ALshPDd19Umcqm-x9DONPAeqNvGPSXxTdRjBrexDzficVDptaA,927,I,97,78,False,False,False,False
rMmV2iyrrQvkdow3NzchNAib-KjuPK-keDYTVnUK31Q1OB0,CdnsGC8Vyihc-N3SQN4K8ZFVPq5yD8rhFecVd33dTMx1Q2jbn-74YCJwPNaOL9YJQ2BWRAZMUfvDUw,921,I,173,164,False,False,True,False
qt9oCiCvY8H5cF9_dQV_ZhIvFp2x42ivjjofPg0gbFuAYk1CHdW6PXs1eQ,xacDmq1ZFzsMDKm699-rQ9vrwJk2lHfmtIYnlXSqtayHYePbzL0Z5TY-r5b4vI9dzHvvHqML6V-5IA,921,I,114,84,True,False,False,False
DgQjkAGpDtzimnqFc7FO87vPa1YGjibt7WpEa1Jv2QUL-4Q,CbEc8_0nItPpZl4HECydLnH-SAzV0Ga91f8ICh4_GRxg6x9x3JEtSNet--5mQMaO_mfb1FYcFNCzDg,920,I,216,193,False,False,True,False
G-YbhLztHKW9FYDHwNTTVZyjcw8GAGuAbm33BI-I5V58I-w,T18BjLvCHpQweSZXTSnS5SmemUHNd2yqzv3msySt0MUVBnBLqcmew-_3EtGhuQ5yb4VeUYS-vyMD_A,920,I,132,110,False,False,False,False
yb-KFjcKVU5-kS3-yibolSY_FD5B0pVNDacUjBAxBnUer7c,q29esDZi11yuyr1ECD_mKU8xSc5csq-YbQaaM7kVEMSXA-UftkaR6SFMFQONAqskhAbd0H8QGL35jw,918,I,129,94,False,False,False,False
IralKQ9tQWsagYXex3r5hjAT0Bn6U_iq6uUCy9cQXixf_8I,xMNhFp9WO1sPAr4M-SPZMqnI7_5v-2-3Cqypf1oG_5eiphxAAF3pmZf2kw-0qqd3AhTyw8IeX8tJmQ,914,I,149,123,True,False,False,False
aIpXX1YqiPZths3BQjDcRUbejadCahrnNmD1TsZ_oJZv716t,LHO2yimifMrtCMfTlV2Az-ZD773y26xZ1fEPQuJvrylWUFMhMtVz5Ppa9rFI4C3YO2S1wAVN_DdJQw,913,I,219,208,True,False,False,False
S_rjUIP7Kp5goYTGIu-CcSu5AlCQW6Z6cvvhHMtlSuyuNXI,IVR1CJ3skixnM5ctYiqsLG2PfzPmKSN1HgDkNMIOWYtzQniG2SDaVHIoxD0V5aE8wUCZCTkgJ0ooGA,912,I,133,108,False,False,False,False
UWifQmpRVrHom9iHK22eYTC4Aa2kyV3ysohqb1-A2bQQrJM,KUV0xLeN-Q9mkmXw0rEGBWu3Mr_-qfTCCYjJVjR5FlT-1aMl1WLbkFLEm4QXZn5vDCCeQtgSgI0JHQ,911,I,197,177,False,False,True,True
1gySGjm38K2byJrx847GnVaacjKUgZlzLh6yb1ILMhpQUy4,dDpbzbAIXWDTd-4wBd0f1Qa_42BME_dy1sE8WVN4Xr6N9n9y9Iw0pBPWhxxsQ0RIQ1olC2CpcLLVMw,911,I,89,54,False,False,False,False
lF3xYBGkLwkElU9uy8wRBLFF4DFONjO7ZsZZK33iR6i-dag,hHNqi2pS7iPty145Nqs_Qy2T8k84uTMHQ5fQaxncTBXS8vl47ysdxVIIP8dfvCAWe26tX5bdnOhdCQ,910,I,109,89,False,False,True,False
NDd9BNTS-o9v902U7z7K3mvtyzp1gSN8gdRNNeC3gn1C4Ys,WsFzDbCNAcbfjumH2JIWmndls34_4c6OGZLOqO43TnCDFIDQ6rT8ubBjtpAm02Az8GevqBoPEkEsUA,909,I,191,166,True,False,False,False
NV-yBo7HhJg61lLlra6F1Misi62GJcph6d0oiwgLSZ16TcU,BjrnjCxQ-lf9q9OOYd1M-mW5zp0F0AlRlHt97uz6jyzSlj5wUAIzc5MHlQe407lP8bOJnhu-O2qydw,909,I,162,149,True,False,False,False
gkPAhy2wH5VsPlmoF2lPEGH9Nn6rD3-d7-mPDiC23mBNPVuXnFB3wdCyMQ,hoySY5kGBU6bpJ3Drd-DGxt10HLloUNZCyFfTZ0QkzQUU2GPHCiN4J7dVbjm6LTwlABeHciurNAmQg,909,I,139,96,False,False,False,False
1-fegBnBv9esKyioUJdyy02MKzkNAE9hYW2qok5YodU8EyeApMNHaAPvSQ,ceDPmN70FZjC_UOkdIxxrYHn0JgVZs3q9azZR6pjcn0OG4iTigq_hkKO5QEUyU4CN-LYyVlW8bWkbQ,908,I,165,149,False,False,True,True
hftHVBDOG56wN_S2VmmFqBIIDNoOedpvHse07sQnghdfXAC94v_9fSKrdA,n677B0W1cAHtI1CsB56tinIFntPueIbzBnQ3k-n4T8Z3sUYKTBWI1atRham2EogW-pR56WfA8xBdHg,908,I,138,111,False,False,False,False
jRMVDdkbcBYHBfqaifJZjC_3PdKsJDlWeQM1FqTkKMbVBnAMe1yxwxFSQg,kAE7--A8y_uwZ_c9m3TpAxoL_tr5eYneUmnShaPI0pnhZApntpdtBrlGuJsCB_Gzsdgw3VJlYVUAcg,907,I,219,184,False,False,True,False
mTpbQpn6iWsaoN63TZCdaTZZCyrR-2pPz7q2Zsm5g1_jm3o,t8E05kHxRK-3J6utjDym6HY_agbbVCNaH4GCUmON8KJF4kpqycUeYffcup9Wi2dS1-FQbncG4IrEig,906,I,113,91,False,False,False,False
H46rVC7qRhSrJLyx7wgHUXKdC9be488KTKoR436DJEnXsYg,fS2fb17C827DSrkZP2yBEC2ZZGKhq8yiT2IruDzntvTaNfCFvI7WJh4rYpoLapVcGJ3nXCGDdLcyIg,903,I,282,259,False,False,True,False
mDQXaZoBTAba7M1UiBgWyl7RceJUlHwPmyR_8CrmmHlI_Y6u49i803_nBg,GnONJlFMsrOgGRqxXfQ5EjRke1cjhsK2WfLHE97x5drQ6sccegCpDZYv71dgN9sR-6zKMJSuJA7RYQ,901,I,214,173,False,False,True,True
9et5bltqsKWT7LVaeBx99Gnnxgf4l_3Y6yzOdMLKagZBAK4,GPeSWOzi8wYG_xyT9mhyfxkt8jonKP4xWdcduDbDYXPHEb2euhvaNLq8OU_NyVHC95tmYAycWFg63Q,899,I,78,54,False,False,False,False
pyRHUf9sv2GHVD698V55grq4bXzD0Tr5MdGHrjteJn1evtk,jcDAqy4fDMjvFhiXmifZuVuSPgW6v6qw3vwouQxFny9hkmYJu9Ulc2BR-3yZ8iZmmGluyWJTXaiWjA,898,I,242,216,True,False,False,True
eJOBWrQug-GbAKEKSAAlUFHRYKxu410M3-q--QY4G-GWwEw,pxx7na2YPSZiF_-GxqeNuJN4guMk7WbpIx9WUfxYHT3AKzYXOCzVF7OXgbBbsinouctJKB3tOhF8Aw,895,I,195,165,False,False,False,False
VJ32BlQs0vEP7bqTCLNU02SbJuCMk4LPZX2prLkvhMR6JpM,_B88_ZY5iA9i0nphAlgIVJ2Z72pd9ypT0mPVysed-Rrqdf726RcwGyEhRs7KpxMjVFy2gfiMME7zhA,894,I,126,96,False,False,False,False
XfxoUDaUcHxo8OMp92bnNHun0Sclg93pir7Azck6Doq2aTqC7SddB1d42w,KrL3840uwwF4MyK3q-TAPV7mmAjKKJt7aIq-cwBoCIInR4plQDIBk60PECK_EBBblKFFVhEj7zFomQ,893,I,178,147,False,False,True,True
ubf65-UnZfZ6PPfxU1baRC8PGSv1T5Vuxri1MMWG7rgnZ4U,cvreQbG3YEVbTrY-NGuxjOgFk0uo9mVmSYY3JUp-Xtpuo0wysacTuI6fHnfnU7yblYVC069kPXZXxQ,893,I,129,105,False,False,False,False
NEdbOPfUnh1AS_U7_ey1G41B4RzuK_o6QflW8mMTNbzHBmw4zhHW7BtwrQ,6rLZJyKtGxIwj9pGF41dHeFOiOE-K6jzywaPmMSwNGhdyU6ufjgdkk1fxlKBiLaVbUd4kmRKjhGw3A,891,I,83,51,False,False,False,False
d4rvrats8pJ77iD-WakcBxrR9WlzxVofn4kRN6pKL2ILXkw,BTlSLr_OhGfPsoB6knY4n2OEAZdIbtSR8cFdudb3IaWwtca0vxNGjPB2puW20qCryUuDnpxDeIQDaQ,890,I,223,209,False,False,False,False
GSUpiZnhrA8_tMI9zTBFTOYmJPx3GxYFMyCYjoKDhQz81h587x63hXVfoQ,VDgrPF64CBjrFmotahN3Nro7heNKkHRNP8rgcX0ztmyFc9rlFAGHUIWke9D_CeQjgxkeIR8vQxbScw,890,I,172,152,False,False,True,False
Bq9tTUvGhvZf55bSkXATp3Kbh_9XJ1xPj6OXxmzpZp1Jdjw,h-YFrjFXRyPjD7mgtZeLf7gj1naeIQj25TsVtmMvvyV1OPMM0-_H2iWiKKF0Dfj-2xpy_VpbGLwFGA,890,I,128,95,False,False,False,False
aRLXl8c7O07YKNsOfg_CIC43xhirbpa215qg7gV7BB0PtEc,66XcOIcH1Nqb1rHbgDNpn2xc-xVBnTqGUVdYkZVy3v2Tn0FTkRsdmpuhxp_Z9xvOX8_qIKRFRFtIVA,890,I,78,60,False,False,True,True
-VvrozndL1bgxJFxFZuLXhmPVGM2dym6CnGkJJuLGnS6n_nu6rkTwnwh2g,PiSolmDVk2NMu7VB-4uyGR3hMyt3HSDAkpyZnu_88KH5QO1wxqxqwjaeNI7SqYJv9E4w1f6uE7SZKw,889,I,97,65,False,False,False,False
lpZL23ikha1TSIlHZbhQKIOte7D2MPy-LuDaznTpGaCWxlo,hYwQVCZmuFYl2CrcENk0_xbI8aGZM1pJBrlJmgrp0JLKSjTnGDJnn1mMpUKKRo8ukt4SBpfDllklWA,888,I,232,203,False,False,True,False
JskxtaAyWMaq6ehhvlRvrZ0CSzG63rQPHWSf5QQEs-mDz_c,5FORmoPCQsf3JGLmOW4zhHL2QU1mNcslCu1vXuTHHspcdhNqn0nTxIBeloyr0YrWrih_Qw7YPkHjuQ,886,I,229,210,False,False,True,False
qdFaCA0D_luvLTOHz_cuGvowGYgnOOyWzjTTtVYqWX-8naY8,0M_NOPUMWF7yrMN_D1djoBojXzzy9tMRQSfUyV0J-r-njZlPSpeB5TM98uxUhMYxOytZbWdb69TXqQ,886,I,72,39,False,False,False,False
Bd5oLjpo4iIs7CeNPwUp9nQw3tHtWaIQfnAMXBWdCWUx6TLliQmrFhFk6Q,_TScLGlL9w_Ng7pkEdB_nrtaweHmYIXlh9phWmCeavwRAW_6PbqABLrT9jABDhlkxMCZSoRW6IMoUw,882,I,90,41,False,False,False,True
ZMxf7XdK2vo4hBLYRsoVFY6Ab0H-0x55GUw0PP-rKavn0iY,OvAsr4XMw5aOmLYDXYDLED2VG93z2QbZDZIl6kQloXeTgxoocDM_MAfWJhDe0GP8sH7_TuiI09fx4A,879,I,197,168,False,False,True,False
LOEQjA0rIlOqqCesjuHsuvbFTt69WGlXmwoYk9ccCDNv59k,hhu0U-KnT2567LCJsUiN9EOi1iWQ_PwGWwtyX3HR7ZXQ7Z0b_wXLlaf-RkqyQon24UUMkEqSmrEpFA,879,I,158,121,False,False,False,False
_4A21NnTHjbjT8hqijezKUXKadr5Xgd1i2X-kxcGZMCsXMttZg0vsYTjrw,QqRweN9wUJOQcuErCGuAnoaD4EoXOC9L5jPUxlvCNvXFrUe7J02L75eyb6Qti_BoEds7z5ZjefjAfA,878,I,132,108,False,False,True,False
gTTrD6ylBEZNY8Bx8um1mblhVob0CDKPyFKSa04DqctmwcQ,feShxUPVesu04-9aAY5SQ2s-pGtzuGTrOLezgQ44Z6ybRSsKEbPpRFM56miDPO1mtLG93-V1UwXgVw,878,I,124,98,False,False,True,True
sn8w0GxYBRzQvIvz6uVySyU_m-cyZp7UQHJ5MjsqUNQVZP5kUfEUCoeL4g,cFpABtJH_mx6_xT00NLaEhOpFrWFRG45jaRftzFY9U6dZtzdtaCb-UWiaNt9pWxqA6sZvzF5cZbmvw,877,I,215,191,True,False,False,True
y1bCQKrKCkKj8KM83NPDJxzAW6a6QWYu3HA9lmnJT2eWje0,mHu43LexLSnFUHDJbnG69_wg9MFNAii42PyYE-e6JND6eolWfl1lApCN0X_H7i34YuasW_zt8LnGaA,876,I,176,133,False,False,False,False
szNncd7p8YqaikHb05YodDOrIILSQ2ALS6QT817U7oIFxWY,_1z0Hf0gm-r1IXv3e_89Ctmwm3TwkUXU6z-sg9bJ0yclEF4kLiM0hBuZ1ohP_Rm7QvU4Y0yuhxZLaw,876,I,116,98,False,False,True,True
yez7QJ7F8Zr5DNd8ReH3Se6f3lxX3-CC7Ut6vnM8gh83VsAHE-VF_AZPLw,9dUmS1ac69l3_a2LqlwjCLNDHHGdxzOkA8bpQ80tWMrh25LiqPVsixMLzWUMrx83LfOpVxh0e0u3nw,873,I,93,65,False,False,True,True
YON0UrdRBUJ0Bm1y4kmjmtZEdO5yEjH5GnDxPwgeu30Ar1I,ZbbXMydT-D8EQNR7_wNuqk4-VuE-mqHlmE_vKDvQ3q_7JRG71VGx8oMlQ7-w0s5K5M88dQJq096rJw,872,I,184,161,False,False,False,True
ToFB-3V4Y_T8ONycGDarOb_3Z0zrMZ0sXONFLKI-mj1r1qg,NvSp8nDwTYq5cyU_2y89zgluFV7ybUzm-Q3QZvQRoqlBpMwQtofgKi0yDmj8oKcycQ7dXjQsmyEzZQ,871,I,154,134,False,False,True,False
164yMFv6zZzJ7jrxbVSrHc26p3I8Vz5rRfJvnZCySvqv2Sg,c1sbBpMjgydXZnZZSdj_99ONpPuGrE_eWDVQYz9qzOq54ub0A5Xwp7Dx2-NcOy54L74V9aGtCAKeZQ,871,I,109,89,False,False,True,False
AswacunilSTGVK6xmcQvsR2ZBZvU_kyrYTaNpPWmwR6Xk6s,aoZ7hGi_MKD9NBsAzCkFJrL_Pvsr0KJtGMHm7L_Tcq0_wlm-TR8BsvqnlQzgX_fh1bwjZz6E3uNddQ,870,I,183,144,False,False,True,False
J9CQn5voHw-vObv_P6QcvlgKgwJRkQrX-JMErPymP-mJp1o,0bgcvuJkeXJY8rOSYIaKU1KQTBr6UFKbJWsHFDeFmY6zZI3oNP7fdxqZYc218io3CXWbALh88-MPzA,868,I,250,218,False,False,False,False
9UKllvPRFnwZOwlfe8sMIKjvfKKv24xIGoAL8rbwkbgbeNc,wPA32GgNZfWBhRVT_d9fS3RNI7c5f13Gd8aTqiDp8PrnHP5pxK2ZtUEbYQ-yYIXgUve09hnMrWTEKQ,868,I,142,126,False,False,False,False
mpjcyl9dfHnPSNbzPFB1XghfsIbgpDUFvZr9BcFZ1H9VJxo,3XwaVY1RjRO49lFYJ59PPF4QxtxuppZxk5i8DbdYVM4EyeYhdfSkWdDs6AyA1ImeHJSb_83YybHjjA,868,I,69,39,False,False,False,False
sEobgRJYGw2ZKPFFdaqc9BZDtNp-vXYf8VJj1fyMIRYKPAA,Si-zAIJF8vGMYLtnYHX8q-vACsk7F60xKqbVo0AWLdUY5lbASE-sGShLFbZnu3FeyQyBEaVH5UrYvw,867,I,261,235,False,False,False,False
rzdgBojq_Io1o0qfQ3elVRrkRwfYSGmJ2MbVFsV5n5SpCrH4,JwQ5SBTsF8q0Enf8VyCtpEkavaHDg3rdGrkViGEGSUo8E4Ny1FdeK-x7GnQz9QzrnxcbxhqGh4mZdg,867,I,126,96,False,False,False,False
5y9onDKW02ynrecAbqcTKjtLfSDmgk-gMw-PqBxRV6YvtNWs,H3W1wBvLCPHj6mYiiEVB_fJPNo7q6s-D-LFf-t8yJjY4NjmtrlL_eIGh8wuqdwTIlh-LB-7eo0XI1A,865,I,162,118,False,False,False,False
o8qU5T_HrhlJU3wshNuUUOyiXdEknUx2m4jZLYqWIVr6hbQ,xEQmafYq6BwFrxx_w1EcDeq8CuOs2ZvllHfqmnsQ5Z0XmAxZfVZA8NnEq9S26Vw5e1bovkz7ik4Uug,865,I,138,113,False,False,False,False
37Voy9LfGzfjuiIa0lBTud4pcHWe9SUseBK7j4IQPnAV0JA,2si09GdnIVA7tPS3-BNzGUMLfCen-B36vBagSdKJi9hAbM7vCu1yjE5LE1e7jQobRTkjU8N9TuhKIg,865,I,133,112,False,False,True,True
wy54nHT0k9fcnQc-vdjYBmix_dV5LsbK4x96IHIxoPVHhxE,wJ3n-NV2Ddwg_uFP0i0uXnhTNZhgJnj5s_Hsb9DFmUmvrBbEkeCYoGp-9zUPYOXe1UKwkuIOkciGIA,863,I,100,76,False,False,False,False
TkvLNBpghvKwsW-5BD74qP8nBaMAGSjkbXWDQcQitAXSy3A,kJTIjB7KAvcQBg_AhLDvut1ZqBL5Gkb_27QHFAbJDYbMG4XK7lgVGaRSOY6BoHMPow9a5rq9k9Twvw,862,I,288,240,False,False,True,True
BM34m2K-fn6QV-ptzEP3pAkpbq0XWGporJzf1W8MdgZ5SMWIFLID5ScWHg,clLdWH_xF6INv0Db5SAkuT4KEnKW1-lYS8-sxvGAZLn2pdiRHzqNDYhqm5Y2yE31yY41W00D5qNy6w,862,I,151,124,False,False,True,False
Cko27OCTAhRcNtLSBNKANFA0ZDlyI8_rw2sc6YwlsJmutzs,iqDgfiQHCHq--AGImzyO_ASUKhWsKYz6ir8gFTOtZhKtT5LneAX8k8eCNYILPJmnAnVmjY6Cu33zBQ,862,I,103,79,False,False,True,False
cPHnOwy4fDlaNYQFGvXsjMvZEb1JF43NUB3CbxYYGiyUQ4-Cw-tWtSbp8Q,1C0WtfAm5lM5jmEtOt-MzODDkzau385tva4LAh6evP5nWb8v0NtfV6qZaRA3tlzXcJkrr0ex5S6IKw,862,I,97,65,False,False,False,False
SucawNYXEKBJL_rjLatw4m61dE6F1s-Zd0z5gYPDKpWaT0PrlvVUND_IBA,ocoNcI06kcJUv9goQENAMSUsx-ie6FW4rfxAs4uxIg7U35lTenCmUI8l8IhhIHMcCYjKt7D7889YHA,860,I,91,54,False,False,False,True
AezQpiGRf_JQ2kYWdAl1M3RZaIBGK4q8l-4cyzGrp_XR9q0,cdlWxSW1oDaXfSHN0edAqeMMtmqTeW6GTmetqap6jaNOdsEPSoj9w0NOSZdw7FqC9LAaK56RUD1Pyg,859,I,201,190,True,False,False,False
SrUdT9k20U40mrO4SGyB1cdvlppdGtoDJRBEhmpyNKvqip74,s0s2X9QMztyk0K5Z-_ClXVgezlq9HxNnOtPm2zLWEW_2lyhhGajvlGLbIPdyDrTi8nTj9GaeHMNxrQ,859,I,200,174,True,False,False,False
YYzJX0-SDDxuNg5Cm2itPIjrKeS_2O81mQOvusHr-0jEXU0QnZzTyFhgkA,FFljyzW-QxSPXKNRV5T6QlFMSibYbPs9Ui44Ga5lKv6bo9l1mzVAghqV5_fV4IY4CdwGkabiT27IPQ,859,I,138,119,False,False,True,True
hAqFz2kw1g9OoPR42LarNPVus2_IRukTQO0FgFCgVsNgSZaofLxATriwHw,5UQ9VKXMMBR-v3xQVVv1miXRgr9vFcrG7ZZmfFJ3E7SsZLQ7ZeiklTXUlpTge5NZKHvAmFdBY5kOtQ,859,I,132,68,False,False,True,True
9FtQPQI24FbABvhlkqQwHAB87qVvbrOkHcEE9fv4ZpkfjYZjUzrwDjBabg,yV3hCyhntHzet4seFo3-Hv6SQmpwCnUExis4JD3lLv7eOcnBX-4pOjeupzOQe0Q2khfON-LXDynK1Q,858,I,206,165,False,False,False,False
ZPmrdyo011G-9KvQCv9Na7pFrvlCJM1UTn0KUp0HfYzhBF1G,JigztMJEWslQUcE-wV7R46nQ5_jkQ2uW7s0ka0ut52ibowiqs8BlAIOUZWodtnLG1xA-wA_qIKQzDQ,858,I,173,127,False,False,True,False
SWKFl_xAD9uNWnrOc2b5Q-XSOqQAqWqXrakg_296Twr9fJLzynVgjeUMGg,bo2cCmwKaNesp4m2XIxMpeSUUFQ8KZW9H3njBPJXy4TsGMY3lr1SQ8fdJOJWvS2sb45kgGCX3qxxzQ,858,I,145,90,False,False,True,False
vs7B-Out96ziA9PhjsqCb-Y2QPThjfoUaW8wXOUnS9tb06U,FacxKIwFUkS5gnws8ExGq-Jo8kcERNUNWfk2C9MlTP0fPhGMNQiXFla5nEy7mLaPyLK7krL2i9x2eA,857,I,188,165,False,False,True,True
EEi8GC4199FwsojJv3oNsNMN0SrUo8PK17ohCvcnG_USN2We-YxbYKT9Wg,JCSoXk6nUQYbidr2kCezOws9LEiO8GNDm0kp4sEHz2c9Bi5jMsi9thLu4ch_lmfZqn0gyZVcMabLiw,857,I,148,85,False,False,False,False
ezD3sxYMuB8_OjQdNDaTEl4Zo39-IaVXeKJOunsUgD9YFP0,aHCjKgxdwVmlrSCbF_mgIsoInKdLp_y_J72biSeDGIyZJBYfulJSGyHBrpVV1Lw1X5ixavCgChdMCw,857,I,111,73,False,False,False,False
BumB_sj6dSs9Lb0-v5cpwLXtRcpTw7yRVhxH0k5jPooMZ9I,0O9pzhj7f4ds2I5ynCAZjvSGI5AojmOyKLm1rgOIxAL8JwUeGMA6ht4ToXibObXQzF5PVVFnPStvFw,856,I,191,168,False,False,True,False
_uH2gFFXlnXPGS-zE11blEFxn2VhzDByrlx3wTtoFez8FHA,igHFSBN3y_p2zFaXX1zMdjCO0xNVtHxBih3B8jUFTS5YyGi8Z5KB0BuAwWkwBlmXcNooRlAPKU5zNg,854,I,230,214,False,False,True,False
OiTRcMuG6xHyUGjM_w4KQ9tkHqq0BIaisI5d3mwfzUb683r-2ZYERZOWRw,9XzwxkGffg72JHhfS8THte8HFvdsxpe-wYE9wQjt_C_Xhlevtpc9ufQukOs8W2vp3aVdFbqdac1S-A,854,I,158,84,False,False,True,True
nX4WsiDJ8_ix6ZImQJFKPqb3ZFfZ3Jk2psPFbwaEQpIVS5g,ILXWK23fNg5AizLIlGOdZhyvOGoRBzzpIk3aHPu--AYGFuXwkuyW4C04GUt8ow8VcEbz0wppe0-v8Q,854,I,153,143,True,False,False,False
eSCjSMhRvjNegNgykCRqkaGlb3mFBixyCwGdbl6S-HwFzCc-,s1ub5tcovG3WwF_2DgJkm_8gqnnERC7TJKdP9Gamj61QlZs2RBDc9u96tn2r4s1jNxmfLeNqc97Ljg,854,I,112,88,False,False,False,False
m2nKb9Izzn-qkM63rxE823rEedYjHLJ0wsWOycUMlN29W12KOOtIdWnc6Q,7qV2lAy3vs4R8HE7TQ2nP5s2bMjgPIeximqPcP74TujC-7ej1DWl5J_9OFu82B5uy1pL29hzRfiUZg,853,I,214,176,True,False,False,False
VZgbNm8TdDOkrOFcPgWcwD8LgyZI8CPcfUyWQw8NxfisLJk,oCS1uSGdhna5xq2H3y29CoOlCEAFyGdqErv6OmLLgL5y0vktjUPRKV-bVwaQOCputoxSNbKK488d1w,853,I,96,63,False,False,True,False
MP42RSC04f53xYd3cGDCb9AFBeIx293SoAbO9r5R760LUOfdgJofFCdn7Q,1Dy9ViwcAvsDfcLTpYtFAGUgAmPQxQEKGgUNvVBK7QbRfBXD9SpRX7VxZqlVcM0AXQdWfIBCGUJPPQ,852,I,211,163,False,False,False,False
dnVMF22H7IR4DVm-LLZHJtuP9S-FCzUtFBloER_1-ex-zkk6ZeGsXqpRZw,gXKRcu8a7TlovhdxclMuG1pyXqZAyJISdc2DvMPb4XG-RIoBTPkVcE-il-gHMzksFCkZntN7cwtZJQ,852,I,115,76,False,False,True,True
9LaPgdBt0-zsyxrkl5vobdAm-8WtilDQVQO6XRMl_YsLHnwbTN5-oL5a-w,K_IDRCsVDLBZbBq4SE1m9qoaJN7MJ91EGmtsLqdwjskQwt2PV7cqJTZ3BawtLcRxcBpb4JH9I_5FtA,852,I,105,72,False,False,False,True
1GqR3PEFuPwp0l_R5QA6IvIo2GhqhjSM-KFnDBrqRYx506s,dym4vFGe6Hu6rs-pdCgXK-cBbmkmU08RJD2hF5cvvStliEIk__gVEfenu5pUpIT2PeMg5N3MKLBOJg,850,I,131,90,False,False,True,True
R8LG0sBFcAKrsLtwCLh1Espbwygynz3cQLyK7lIYR2erKdw,VPQYx-76B3KBuZs_SNqvqI0hibH3F81ysRDSCvj-othfvombgUgZlFtDUWeBymvEnW3Mkl3FtyNAqQ,850,I,131,110,False,False,True,False
THN-1qGM5EgnjRl5hlDX3HCpIoGAuljVd0nBG9ERLzH1sBE,xycrk6A34HcEtbycUXAj1_yZ2pLVwVph1YAdNFtfGTBw1oujKI7th8BgELrT9033M3pIohhqAfGoXg,850,I,112,89,False,False,False,False
P9fMwVMTST-1QHNVRIkjVXSkVZG6KkSbOaswCX1Klm0QA-4,oknxDDLTjWwhS_Qn5VZPOulr6uCoYdC4IR5_3X8Fmr793xE-KI2EvZOBb6JYtY3fdCCtuYTFKSg0Hg,849,I,66,44,False,False,False,False
lKYFnJHE5_98OOQB1segbKuX0SDP0-s83nu8ESkpkQhFaOXt2GAvaKhjDw,4smS7regU-s26SMV6I4nTuOdum51JoFX4HA-Q51UC0saMiw_5dJSL_IWa3tPOxvfoX5AkgVMd_au2w,848,I,278,253,False,False,False,False
dikeCXT8nmGMlIZkbXHaF2k2AyQ_QBG8zGpGQYcQYEH_hQf4H27NakRvOw,jZWnQ3zjrsJBPImXRb3DUxGAfDm6t_cd5w_BuhTbsXb1HRpSe8GS1scrIRKF40ikxn9ylOU8LP6-5w,848,I,162,138,False,False,True,False
tTJhokSRh1moqkXRGfkUH6zsbCPiaCDFB4FyyqZPvo2cmts,9IPmx8odAYPv_ei5DDXIyQosvsotUE3jB0Wwuh2gUCCzjRoTm7yDre1jKVau7V7cT0jHNDrt-tajVQ,848,I,94,50,False,False,True,True
yLeIwkmO59jkkIe2Ha7ZIdPQMmKX0GEFyx3yRaBZ17k3Uww,FSQ6Lk50E8O85s__97d81eNRrHuxuNM_OzQj9fJe3jtm78OPuINYz0p43f55QnMvHUTrq9ywlialqQ,847,I,222,200,False,False,True,False
dH5lnQOMwvDHDsPM_CT8tRKp6Zy14-ibTjZxm5m6DGdQNNIxMZ2as3mCvA,2URX4he3GV2VYvQiMFKsZtZwMZZTkuyud2XH74Hxe52m4qiSqSrwlz7pJJ_zTwzyoPN7Bwd49OVETw,846,I,332,314,True,False,False,False
Lmvq6jjbM2E5eiOMBjzfsACGPX21X-oZb56HXBr5JlNKKqk,W7a6n_e0z5q8C2p6yP_xDjA7nS9onidXMwwkrpjRUZeDxt9ry3lEUCBhTsIYwI4SSO-h47VluGzvfQ,842,I,112,96,False,False,True,False
mpjJvSCbCZHsIeB43jvaQIMQ3vJLVnNrZc8tQuTa895GXwKFsPqobwYAJg,CdtqjnLbVwtHxqO8ce8i0JcXHNhBHxfifKPULtwgIVWKHJVBljuYnF4MdRbh1dReLVX2MFpxlk4Ing,837,I,167,109,False,False,True,False
po7AGtc40dQln7tICR8DRyNxLvOsaZMzJFYCYzkBCtF2oV4,H3_1b2CeW_285jw5Izva3S8r7fbkdPhY1FUVYZQJENgNOW2VoueX7APq4bUL1NMOcB3rmaWudV4wXA,835,I,177,146,True,False,False,False
